Респондент,Сообщество,"Среднегодовой.доход,.тыс..$","Объем.потребленного.алкоголя.в.год,.л.",Количество.членов.семьи,Количество.лет.образования,"Доля.от.дохода.семьи.которая.тратится.на.продовольствие,.%",Коэффициент.Джини.сообщества,"Издержки.сообщества.на.окружающую.среду,.млн..$","Охват.беспроводной.связи.в.сообществе,.%","Количество.смертей.от.вирусных.и.респираторных.заболеваний.в.сообществе,.тыс..человек",Волатильность.потребительских.цен.в.сообществе,Ощущаемое.счастье
2954,421,180.04,50,6,11,45,-0.0498537333574985,348.08,0.898103475507309,1.02,6.68439265917479,Just ok
2956,25,416.765,49,3,10,48,0.850062925341514,11.52,0.108712459331817,32.21,0.288522071532429,Depressed
2961,599,238.453,50,8,8,44,0.33379828560289,280.53,0.468554853424003,11.82,5.35310326130398,Strugglng
2976,212,761.028,47,5,16,48,0.836972813171313,37.94,0.156893079626385,22.48,0.416733791596542,Coping
2977,384,604.199,50,1,16,44,0.710665121480569,124.61,0.334746656638276,12.7,1.92168110034503,Just ok
2985,340,122.022,70,2,6,75,0.000480316348181173,369.99,0.947780583207301,1.53,6.75804921120065,Strugglng
3006,266,158.356,50,6,9,45,0.360422552396207,256.37,0.546032303340487,11.2,5.27351858340584,Strugglng
3011,128,278.536,60,11,9,61,0.763464333734239,63.07,0.153217679574314,13.08,1.88435893436914,Hopeless
3015,259,1025.244,41,11,25,30,0.855852390643453,27.05,0.121965652633479,32.16,0.10250305109051,Doing well
3026,500,179.938,40,3,24,29,0.576240368739201,181.06,0.564529087761181,13.51,3.83330527735969,Thriving
3031,541,302.724,44,4,18,42,0.256219154319513,334.65,0.678757932323178,0.81,5.50922019710455,Thriving
3051,94,1020.215,37,1,20,28,0.71714567786078,117.91,0.322279693983873,13.05,1.5889312815113,Blooming
3060,593,49.201,47,4,14,48,0.687422291133475,106.59,0.252109392755822,13.36,1.83164592147782,Suffering
3062,272,120.325,62,2,3,63,0.902970480484622,40.52,0.181846523348745,24.07,0.319426253732511,Hopeless
3063,27,105.479,37,1,22,26,0.337423284102118,287.37,0.669687707952098,1.8,5.63065244284391,Thriving
3067,321,74.425,73,5,7,64,0.1786687704098,368.9,0.878070492131309,2.02,6.38213926458099,Strugglng
3074,81,649.531,52,2,15,50,0.384137565580955,309.42,0.724449691147134,1.75,5.26662828847858,Thriving
3082,300,843.086,48,5,22,35,0.333658668445552,249.6,0.581667180384154,11.97,5.56991409314788,Thriving
3083,447,72.03,67,4,9,63,0.180929214105361,308.22,0.818663782180268,2.15,6.41045225886692,Strugglng
3087,318,185.857,55,7,9,53,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,Just ok
3088,542,849.503,34,3,21,32,0.846705986714252,58.45,0.187753723965221,22.96,0.622413873513463,Blooming
3096,203,685.714,35,1,25,35,0.169310363036059,334.35,0.839341307532913,1.91,6.68063562001473,Prospering
3103,244,367.259,45,11,15,48,0.0568653155477999,386.12,0.881776739832411,0.6,6.56839661986294,Just ok
3106,393,617.529,41,2,20,35,0.284085748016902,328.03,0.70436150462956,1.71,5.39643959558376,Prospering
3107,346,108.452,57,5,10,48,0.844700231713992,23.26,0.193858803256679,33.78,0.507044479845763,Depressed
3111,158,393.684,48,3,16,46,0.700749949935909,112.24,0.244388101638913,11.7,1.94222038212144,Coping
3115,174,103.188,52,3,11,44,0.0762841745880705,350.97,0.872521370050662,1.65,6.69386104818064,Just ok
3121,360,41.105,73,11,7,70,0.16485353153417,370.88,0.89317200030462,2.36,6.74392696825883,Strugglng
3129,200,158.447,46,4,13,44,0.760169062982229,66.13,0.14280200422749,11.15,1.88184739241375,Suffering
3136,584,63.663,71,3,7,62,0.386826253192273,272.97,0.505505815878127,12.15,5.68523422867656,Strugglng
3150,480,621.605,53,6,15,50,0.322805047923978,338.21,0.765488831322925,2.77,5.65973205099182,Doing well
3153,336,80.758,56,6,5,66,0.0801381316118367,355.73,0.841903228659416,3.54,6.69277517284868,Strugglng
3156,536,812.306,31,8,20,27,0.343560093247299,241.6,0.528786260050233,12.64,5.32929074714545,Blooming
3164,531,252.332,61,9,12,57,0.912195567156708,30.6,0.19505915531101,22.45,0.510129549964015,Depressed
3172,282,192.782,40,7,22,29,0.669975574737209,146.71,0.385791211370486,12.79,3.77571457351737,Doing well
3175,530,664.895,30,7,23,30,0.0862539887339418,366.01,0.93380932553134,1.3,6.57089457608674,Prospering
3185,567,369.191,54,5,14,45,0.318378932661927,342.44,0.665736055322697,2.4,5.42782077629021,Just ok
3186,472,102.354,61,5,7,66,0.689902936676003,174.32,0.322932011504897,13.59,3.85015855839195,Depressed
3197,500,73.607,45,3,12,45,0.576240368739201,181.06,0.564529087761181,13.51,3.83330527735969,Suffering
3208,336,460.304,37,4,23,32,0.0801381316118367,355.73,0.841903228659416,3.54,6.69277517284868,Prospering
3211,61,184.253,41,3,16,48,0.622857214009508,136.4,0.386264144195469,12.83,3.96517734301487,Coping
3216,139,357.742,37,1,14,45,0.495150787692292,176.23,0.507630386593767,12.95,3.618198770675,Just ok
3225,165,666.702,37,1,19,38,0.241875394385251,318.59,0.850369712303822,1.39,6.64778293254821,Prospering
3232,169,622.772,44,1,16,47,0.947225319549459,41.27,0.144814565072669,22.41,0.12224984441607,Coping
3249,564,283.445,59,11,10,62,0.496887228895464,187.16,0.581259897768735,11.58,3.93543277097266,Suffering
3250,416,59.142,64,5,8,63,0.206125197143885,325.38,0.872986919691175,3.11,6.18284101419676,Strugglng
3251,282,153.334,53,3,13,48,0.669975574737209,146.71,0.385791211370486,12.79,3.77571457351737,Suffering
3255,63,176.419,68,2,9,66,0.345094482497682,305.32,0.624831619789872,2.01,5.6876242757209,Strugglng
3259,465,30.8,68,4,7,66,0.795348690831329,33.07,0.155137603898106,32.91,0.371558710793314,Hopeless
3265,66,82.178,62,3,5,66,0.325045009079119,267.07,0.530042942357017,11.97,5.48492610102162,Strugglng
3266,540,75.721,67,2,8,67,0.60427092981303,166.92,0.375075156895896,11.43,3.70932416965196,Depressed
3270,89,20.509,69,4,6,71,0.887379315194199,33.1,0.171913238536529,34.26,0.573030788564229,Hopeless
3272,165,601.476,48,9,16,47,0.241875394385251,318.59,0.850369712303822,1.39,6.64778293254821,Blooming
3277,340,617.601,52,4,12,47,0.000480316348181173,369.99,0.947780583207301,1.53,6.75804921120065,Blooming
3296,95,113.262,51,5,9,63,0.635159246522758,182.51,0.559174675504887,11.31,3.94471520240923,Depressed
3297,564,645.306,51,1,17,46,0.496887228895464,187.16,0.581259897768735,11.58,3.93543277097266,Blooming
3298,425,86.533,31,11,19,28,0.858441220719571,62.48,0.2416551439808,13.5,2.06035617507229,Coping
3308,438,170.971,69,6,5,63,0.291489903007806,296.46,0.67632305501277,2.69,5.61729827229173,Strugglng
3314,542,698.771,52,9,16,46,0.846705986714252,58.45,0.187753723965221,22.96,0.622413873513463,Coping
3315,146,86.841,31,10,21,30,0.937178323580157,59.06,0.19510099884799,23.02,0.502502659545214,Strugglng
3318,432,332.834,56,9,8,48,0.833862324958825,17.71,0.155463749662239,23.36,0.399418276483729,Hopeless
3325,556,473.598,39,11,21,27,0.719671392900135,95.0,0.306131065373977,11.77,2.14687093925289,Doing well
3331,140,540.676,32,6,21,32,0.213269173451214,292.17,0.668541106445719,1.88,5.54024039325571,Prospering
3340,206,792.708,41,10,18,50,0.961698198612175,27.67,0.195768531533383,23.77,0.566687939412825,Coping
3343,598,887.134,31,3,23,39,0.735958687674671,171.15,0.352761567696569,12.66,3.84988790808101,Blooming
3346,247,910.848,45,4,20,35,0.638816925405128,173.09,0.361605822962028,12.01,3.84461254485484,Blooming
3351,228,888.369,33,2,24,27,0.493922272567394,156.02,0.52998785788633,12.0,3.60757352537991,Prospering
3355,537,1029.533,38,9,22,30,0.707164679889786,133.54,0.371837975797583,11.95,3.70201005505752,Blooming
3361,232,455.022,46,6,14,50,0.116918365028692,352.65,0.854096106094433,0.94,6.87319468100258,Doing well
3370,59,461.323,56,8,9,45,0.734392811842712,186.45,0.345569232201419,12.4,3.76109550595866,Depressed
3372,37,453.959,46,1,19,35,0.924661531699434,28.31,0.198791231119967,34.02,0.2226461741051,Just ok
3374,568,220.564,55,1,17,46,0.800596871677829,37.34,0.180965300577069,22.6,0.406459600978497,Suffering
3375,541,283.035,48,1,16,47,0.256219154319513,334.65,0.678757932323178,0.81,5.50922019710455,Thriving
3382,139,166.705,56,7,7,62,0.495150787692292,176.23,0.507630386593767,12.95,3.618198770675,Depressed
3388,219,169.162,71,2,6,70,0.793618070818629,80.89,0.185396540627954,11.37,1.74651768230791,Hopeless
3393,295,184.642,62,7,6,59,0.292709728434827,235.66,0.562593103953138,12.05,5.26234855640443,Suffering
3399,299,151.492,51,4,14,49,0.549462079805016,191.08,0.520909889801118,12.79,3.82133479852838,Suffering
3401,49,399.615,57,3,14,47,0.910576647522705,42.42,0.200126333863376,12.1,1.45160124994588,Suffering
3406,434,123.852,61,3,7,63,0.823651329681238,98.98,0.163346376161219,11.9,1.84376275518583,Depressed
3407,257,189.509,73,9,6,63,0.787911233715602,93.35,0.22971920037571,12.38,1.6952869411273,Hopeless
3414,56,629.789,45,7,20,40,0.722739966815357,104.86,0.190451743113569,14.26,1.95605216407216,Blooming
3416,510,174.055,71,9,8,68,0.927873922817043,54.76,0.220680606363292,13.53,1.78808497892616,Hopeless
3422,393,543.085,49,4,23,42,0.284085748016902,328.03,0.70436150462956,1.71,5.39643959558376,Prospering
3429,289,174.773,49,4,10,43,0.364690991496535,334.24,0.735374252784629,1.99,5.36557142753863,Just ok
3432,520,166.237,68,1,5,70,0.311284949588475,240.57,0.504245492852762,12.58,5.2089496848587,Strugglng
3449,549,485.02,50,7,13,50,0.724282788909172,147.3,0.370856872269631,12.12,3.76347158086141,Coping
3464,388,501.124,47,7,12,42,0.0462630620715957,368.06,0.900484699886941,2.35,6.43500188228957,Just ok
3468,181,149.456,70,3,9,66,0.156132591429666,368.63,0.914952187258372,1.8,6.42922237260812,Strugglng
3470,284,180.414,42,1,18,41,0.604355223695314,174.6,0.5913414167755,12.41,3.81475657633298,Doing well
3482,117,453.207,48,2,15,47,0.373143929550873,343.38,0.697098306738083,1.93,5.33718568193195,Blooming
3484,557,269.904,52,6,12,47,0.968427522011736,28.0,0.16644696943431,31.87,0.313579345229258,Depressed
3490,346,361.787,21,1,14,26,0.844700231713992,23.26,0.193858803256679,33.78,0.507044479845763,Suffering
3493,560,71.186,71,10,8,73,0.383783189419231,237.84,0.470122440346716,13.18,5.28654774715469,Depressed
3505,581,514.472,49,9,18,44,0.364366077407333,332.82,0.700514575914277,3.02,5.48918704800153,Blooming
3515,315,128.933,38,3,23,34,0.876900428491161,48.59,0.168167183708131,12.38,1.72722895151245,Doing well
3521,463,100.464,74,4,6,66,0.805863502994478,128.64,0.365458770135258,12.72,3.63607981518681,Hopeless
3525,523,75.024,57,1,10,47,0.544622249296507,179.03,0.602158356386989,12.72,3.79447986817902,Suffering
3526,475,314.86,49,2,10,49,0.68638776191537,107.17,0.307068257731231,12.06,1.85539737706587,Suffering
3528,265,41.034,70,3,4,63,0.815041479538129,21.99,0.197076345025236,22.7,0.586723244760154,Hopeless
3530,30,680.221,47,3,16,51,0.695710141320387,100.22,0.269331330702096,13.12,2.25818369185224,Coping
3536,392,320.62,34,10,26,32,0.0596645609714513,356.81,0.868611580957593,1.64,6.81252952597191,Prospering
3541,115,33.783,50,2,10,45,0.993755709275839,48.15,0.229781335151385,21.64,0.612630702287929,Depressed
3543,21,437.771,37,3,21,30,0.467941147767623,238.35,0.532396605734307,13.32,5.31574273443233,Thriving
3549,433,301.525,51,11,11,47,0.307499641069594,242.35,0.527802190591724,12.62,5.1919097039427,Strugglng
3559,175,162.871,53,6,13,47,0.884495800304377,68.65,0.143607128917934,13.0,1.40771264310221,Suffering
3571,270,21.207,72,6,6,65,0.833148518444945,22.97,0.179594903621012,34.25,0.52670728781199,Hopeless
3578,403,82.941,69,2,9,71,0.717482018346784,111.53,0.259089747448109,10.92,1.95209337933984,Depressed
3579,325,76.133,79,7,6,70,0.156703197960207,315.47,0.920391692277141,2.51,6.55979563564923,Strugglng
3605,320,338.219,58,4,12,65,0.57695762709799,185.2,0.484781476002226,11.81,3.97015350512289,Suffering
3611,410,59.062,71,4,6,72,0.0709136738796445,384.43,0.908343435721856,1.96,6.64040376301891,Strugglng
3615,127,415.97,58,11,13,50,0.725224567224454,89.13,0.263592163540267,13.73,1.98034993327851,Suffering
3623,380,330.916,54,6,10,45,0.312122763608146,307.66,0.732307927186275,1.03,5.38507015637039,Just ok
3628,55,131.384,52,3,8,50,0.028822412726912,359.57,0.889701605480831,2.79,6.41542784784139,Just ok
3644,214,134.704,69,4,8,75,0.214013079855971,333.6,0.84194020866904,1.27,6.63762837676735,Strugglng
3648,419,303.197,49,11,17,47,0.287982082591517,341.52,0.696908130105136,1.44,5.36009356012167,Just ok
3651,106,146.223,53,7,13,49,0.834924314555531,40.74,0.203512381728622,25.08,0.619231435978249,Depressed
3656,200,213.539,31,6,22,30,0.760169062982229,66.13,0.14280200422749,11.15,1.88184739241375,Doing well
3659,85,42.448,57,7,14,48,0.907793159301318,14.56,0.182606515218809,32.6,0.480274371159572,Depressed
3687,169,632.62,47,5,17,50,0.947225319549459,41.27,0.144814565072669,22.41,0.12224984441607,Coping
3689,563,357.646,51,10,12,47,0.747852555877111,180.5,0.41217810226834,12.53,4.05827292779923,Suffering
3697,535,364.781,41,6,15,43,0.379414694772548,314.63,0.636407562510182,2.9,5.53207273758166,Just ok
3705,297,148.354,67,1,5,58,0.189137134352805,336.39,0.913232532616335,1.57,6.55765385217386,Strugglng
3712,372,527.752,29,3,20,28,0.556006948947243,176.6,0.573164199061044,11.91,3.61747390078291,Thriving
3717,437,331.045,47,1,13,46,0.907128418041273,39.45,0.198326695951622,13.94,1.80221371826617,Suffering
3728,571,40.775,55,12,8,64,0.939883784446953,55.17,0.107622380842499,11.08,1.6513056517935,Hopeless
3730,145,218.398,63,1,13,46,0.155018774260581,346.58,0.819313952950405,1.56,6.71341359404987,Just ok
3737,125,869.912,39,3,16,37,0.0370078070949724,334.8,0.860553839663731,1.9,6.81494812218184,Prospering
3738,272,490.523,46,1,19,38,0.902970480484622,40.52,0.181846523348745,24.07,0.319426253732511,Just ok
3739,209,397.279,56,7,13,46,0.824763678096831,47.39,0.185789776647603,22.23,0.498364377574329,Depressed
3755,171,464.948,50,12,12,48,0.360075375132417,316.2,0.70436366051485,1.51,5.54030426514252,Just ok
3762,334,244.434,48,11,17,46,0.981723852734411,47.81,0.17249731272457,31.78,0.69779482172961,Suffering
3766,221,387.719,58,6,11,49,0.92333171146711,16.56,0.175914158362273,32.63,0.347596246239806,Depressed
3769,285,672.953,42,1,18,39,0.232279642829207,240.39,0.528611328551834,13.64,5.37196885493045,Thriving
3771,113,137.833,59,7,8,47,0.199116036401928,356.13,0.825421357409278,2.3,6.35815188726248,Coping
3773,187,152.305,62,10,8,63,0.863091841658898,43.71,0.219779878301566,22.69,0.616603610250458,Hopeless
3776,371,213.766,45,6,23,34,0.805191843574838,170.82,0.395688303268898,10.77,3.99325023501941,Doing well
3787,489,432.623,47,12,22,38,0.17650534654203,314.36,0.84489657861971,1.15,6.33160039741254,Thriving
3793,331,765.179,44,2,17,43,0.335917724436752,262.71,0.71182623697893,0.5,5.73600517715406,Blooming
3797,534,1373.41,20,3,12,26,0.636077474941201,167.91,0.500326011500265,13.52,3.83646074081779,Blooming
3799,88,190.8,59,4,12,45,0.878883261029564,66.3,0.199068919777584,13.07,1.8947047355996,Suffering
3809,408,171.912,67,8,11,69,0.727588105467311,149.19,0.320486664978181,12.59,1.77393703209601,Depressed
3814,107,462.756,47,3,17,43,0.314395979660569,252.08,0.551385986966844,12.75,5.45798928841686,Doing well
3819,424,70.139,66,5,8,64,0.3315985526396,287.68,0.709467902066036,2.75,5.35552786708009,Strugglng
3821,161,36.522,62,6,5,61,0.278193727598735,273.94,0.72615395935476,0.94,5.28587618484366,Strugglng
3825,308,363.394,33,7,11,30,0.892124955783114,53.3,0.165916145103864,12.72,1.79822715940291,Depressed
3826,16,304.847,65,5,9,66,0.891805225528207,70.99,0.190796739094485,12.09,2.04436231688782,Depressed
3828,289,83.667,62,2,7,64,0.364690991496535,334.24,0.735374252784629,1.99,5.36557142753863,Strugglng
3834,576,327.711,45,6,11,51,0.886210676591088,63.48,0.242690838112251,13.14,1.61098977957416,Depressed
3842,274,817.389,38,8,26,31,0.121400693882668,373.87,0.85275735625948,2.32,6.78009182113967,Prospering
3844,401,181.705,46,6,19,38,0.749901332370433,126.48,0.257440848212433,10.75,1.68681637356121,Doing well
3851,237,805.351,46,11,18,41,0.707503567366141,138.45,0.205992357008069,11.21,1.82859508927081,Coping
3856,188,457.347,48,2,15,48,0.664352319111875,104.95,0.188509918860018,11.98,1.86276994322266,Coping
3860,329,845.485,26,1,14,23,0.741565743403192,138.14,0.301865542782258,12.8,2.0680019005138,Coping
3872,291,621.558,36,4,23,31,0.685719458052574,142.56,0.24351952372233,12.2,1.68759522720062,Blooming
3875,345,785.697,53,5,17,49,0.72309565579392,138.63,0.369820394750087,12.36,3.94365266478469,Coping
3878,70,219.231,51,7,15,44,0.854011071090364,71.82,0.209262515418677,11.64,1.83556533918736,Suffering
3885,506,116.87,60,11,8,49,0.695205700620555,170.39,0.376608496383671,10.87,3.68325133001272,Depressed
3904,203,566.16,40,10,19,40,0.169310363036059,334.35,0.839341307532913,1.91,6.68063562001473,Thriving
3906,114,130.207,72,8,5,68,0.751101814552243,98.83,0.301474044200513,13.24,1.63294583645404,Hopeless
3907,392,262.427,52,1,13,48,0.0596645609714513,356.81,0.868611580957593,1.64,6.81252952597191,Just ok
3910,566,339.322,57,5,5,62,0.635868326283836,78.78,0.240156647447716,13.42,2.01510268828203,Hopeless
3928,567,114.561,65,10,5,64,0.318378932661927,342.44,0.665736055322697,2.4,5.42782077629021,Strugglng
3934,444,36.46,67,1,7,69,0.906726697769263,49.43,0.203904506331474,12.61,1.96482052336091,Depressed
3938,550,71.76,64,3,4,67,0.269931268388197,299.16,0.724216978543156,0.0,5.50353260671083,Strugglng
3939,288,540.264,33,6,26,28,0.132660450896214,334.72,0.869599664281641,1.36,6.35350130201908,Prospering
3942,27,106.409,38,5,24,31,0.337423284102118,287.37,0.669687707952098,1.8,5.63065244284391,Thriving
3950,182,382.626,61,10,9,63,0.963565794717492,52.28,0.181520581412795,33.6,0.585205542241012,Hopeless
3953,101,84.522,34,1,25,26,0.725819073770851,126.92,0.222187631975002,12.98,2.0477244407922,Doing well
3963,142,246.754,47,1,12,49,0.444725007544522,245.48,0.598467703057769,12.82,5.74975725495015,Just ok
3966,63,761.635,51,10,15,50,0.345094482497682,305.32,0.624831619789872,2.01,5.6876242757209,Blooming
3975,257,215.665,67,3,5,67,0.787911233715602,93.35,0.22971920037571,12.38,1.6952869411273,Hopeless
3977,87,525.04,33,6,22,34,0.545156835187075,194.25,0.499843140989121,13.19,3.747386095266,Blooming
3980,125,787.158,48,1,18,46,0.0370078070949724,334.8,0.860553839663731,1.9,6.81494812218184,Prospering
3981,156,153.985,72,3,6,69,0.928039573882512,62.84,0.164964567756662,23.77,0.0,Hopeless
4005,49,262.889,42,5,12,48,0.910576647522705,42.42,0.200126333863376,12.1,1.45160124994588,Suffering
4009,455,880.567,35,3,21,27,0.566731476852529,158.88,0.43738525317595,13.91,3.72785094790292,Blooming
4010,179,245.453,45,6,14,47,0.35104604535821,263.22,0.504635453987857,10.96,5.29149287768671,Just ok
4014,270,25.165,68,9,10,67,0.833148518444945,22.97,0.179594903621012,34.25,0.52670728781199,Hopeless
4016,524,69.361,57,4,10,50,0.333698601485127,322.44,0.703024192993261,1.24,5.45770617919922,Just ok
4017,134,30.824,61,9,8,60,0.800736426571039,79.44,0.26691587437232,12.45,1.74125393224048,Hopeless
4022,68,47.331,70,2,6,65,0.856790915272115,41.94,0.216651096755021,13.28,1.84823715370054,Hopeless
4026,544,621.398,45,2,23,36,0.691073613615522,92.17,0.296840532434737,12.66,1.7940604798699,Blooming
4029,101,34.792,59,2,10,51,0.725819073770851,126.92,0.222187631975002,12.98,2.0477244407922,Suffering
4041,282,208.272,36,3,22,27,0.669975574737209,146.71,0.385791211370486,12.79,3.77571457351737,Doing well
4048,182,849.688,51,12,13,44,0.963565794717492,52.28,0.181520581412795,33.6,0.585205542241012,Strugglng
4056,202,542.935,44,7,14,47,0.34020747354124,310.06,0.702674368076988,2.04,5.52321888243091,Just ok
4061,280,60.718,52,2,8,49,0.207334338010268,387.99,0.873116905277549,2.38,6.84581797678411,Just ok
4065,124,113.256,52,3,11,43,0.638292965216583,141.1,0.418547105162624,13.17,3.87125006357653,Suffering
4066,235,445.702,45,3,11,49,0.208416301622935,341.25,0.834139860759581,1.99,6.53326681935632,Just ok
