Респондент,Сообщество,"Среднегодовой.доход,.тыс..$","Объем.потребленного.алкоголя.в.год,.л.",Количество.членов.семьи,Количество.лет.образования,"Доля.от.дохода.семьи.которая.тратится.на.продовольствие,.%",Коэффициент.Джини.сообщества,"Издержки.сообщества.на.окружающую.среду,.млн..$","Охват.беспроводной.связи.в.сообществе,.%","Количество.смертей.от.вирусных.и.респираторных.заболеваний.в.сообществе,.тыс..человек",Волатильность.потребительских.цен.в.сообществе,Ощущаемое.счастье
31296,545,263.823,43,8,15,44,0.275053964884972,324.83,0.883696064871039,1.21,6.50634191448209,5
31297,212,1441.046,26,6,13,22,0.836972813171313,37.94,0.156893079626385,22.48,0.416733791596542,5
31313,595,196.863,73,7,8,66,0.814905390453987,76.86,0.170462811836107,13.15,1.83319935198112,0
31315,206,828.624,44,3,16,48,0.961698198612175,27.67,0.195768531533383,23.77,0.566687939412825,4
31324,524,122.891,46,6,20,35,0.333698601485127,322.44,0.703024192993261,1.24,5.45770617919922,8
31328,192,426.405,50,4,14,49,0.131405612740119,333.62,0.83549074576789,2.95,6.45861249854782,5
31331,50,480.785,45,1,21,34,0.374611930831667,287.76,0.712774736752596,1.81,5.53831161258742,8
31332,278,349.589,59,2,11,45,0.166312534806439,328.6,0.923985968792174,0.99,6.41004051168151,5
31339,165,339.373,55,1,12,48,0.241875394385251,318.59,0.850369712303822,1.39,6.64778293254821,5
31340,538,117.519,66,1,9,64,0.723431252937418,157.94,0.224892406509228,12.04,2.21186755136128,1
31344,248,365.969,53,1,10,65,0.82230574801648,62.73,0.232294316698199,10.28,1.80300259370838,1
31345,277,125.536,40,6,17,41,0.527407827178868,179.95,0.523720855412531,12.68,3.66536852432985,4
31352,249,387.249,43,8,20,37,0.539434528449149,207.22,0.576451790926528,13.36,3.5520366103717,7
31365,451,81.843,53,7,13,47,0.858885172806676,93.48,0.169359863396543,12.57,2.21663165847304,2
31369,572,492.772,51,1,10,45,0.165173078393416,359.14,0.87973729766553,1.17,6.63150948441736,5
31372,39,120.756,37,9,22,29,0.906133587111178,84.07,0.144487661109697,13.41,1.94677567985886,6
31377,325,168.329,52,4,11,44,0.156703197960207,315.47,0.920391692277141,2.51,6.55979563564923,5
31385,5,14.574,60,5,7,66,0.0909829783550237,322.58,0.846661052323157,3.28,7.0,3
31402,115,68.685,33,7,21,37,0.993755709275839,48.15,0.229781335151385,21.64,0.612630702287929,5
31409,94,790.698,46,4,13,46,0.71714567786078,117.91,0.322279693983873,13.05,1.5889312815113,4
31416,337,768.872,49,5,16,45,0.663516990054202,108.7,0.269633810852871,13.82,1.87133997132277,4
31424,121,45.398,56,3,3,66,0.809354137577882,55.34,0.195371930692148,22.23,0.359073316721995,0
31448,467,62.392,62,4,9,68,0.172916646435984,326.09,0.910158775393077,2.87,6.3004416779391,3
31455,164,725.433,43,3,21,38,0.717834050398687,173.38,0.361495379268459,12.47,3.8815486932918,7
31456,286,933.354,45,2,22,37,0.795221506189889,38.04,0.234330812754196,12.41,1.76598432908114,7
31461,407,658.973,43,8,13,45,0.636211101175586,132.77,0.308382950647382,11.91,1.89803663176459,4
31466,244,679.165,30,7,12,28,0.0568653155477999,386.12,0.881776739832411,0.6,6.56839661986294,7
31470,373,825.829,47,5,22,39,0.749635555811,125.3,0.2510432762305,12.83,1.81634222059326,7
31476,531,301.384,55,4,11,49,0.912195567156708,30.6,0.19505915531101,22.45,0.510129549964015,1
31480,478,648.504,46,3,20,37,0.873147578028982,82.13,0.244119979287199,13.09,1.60910636917903,6
31494,470,999.094,42,7,21,32,0.814686053465765,26.61,0.205355217174428,23.0,0.326408750741158,7
31496,269,1089.175,37,4,21,24,0.676608397870747,95.1,0.285346205712505,11.34,1.9807803062188,7
31498,474,339.318,62,5,11,64,0.624505002807329,153.81,0.285817902351565,14.36,3.71306568735064,2
31506,217,232.062,52,8,15,46,0.387977217694098,269.44,0.508525544162857,11.82,5.52568548011342,5
31519,302,344.915,58,2,14,45,0.925518862788035,47.29,0.202057696813459,33.72,0.542439261330678,2
31526,298,54.281,61,3,9,60,0.49472773922302,196.64,0.542334973019398,11.83,3.73067105471245,2
31529,6,232.55,54,6,11,51,0.59121322928856,178.68,0.47948903458752,12.25,4.08985259800019,2
31533,17,158.826,49,5,15,46,0.549110058824441,174.05,0.516982692148778,11.75,3.9357682807761,2
31542,366,55.798,50,6,12,45,0.6275135114067,148.54,0.316112697632404,11.78,3.83952542911645,2
31548,131,884.26,35,11,19,29,0.579179931690676,211.99,0.495787193084798,12.48,3.90300062047982,7
31550,69,180.376,53,10,11,45,0.672980659712543,72.86,0.190306185716894,11.62,1.54850240999579,1
31563,522,165.774,71,1,6,64,0.666766863352958,168.89,0.36823627063635,13.97,3.80829883821703,1
31570,58,289.117,56,8,13,51,0.924038358738561,28.72,0.164147905116312,32.22,0.136751274190748,1
31571,412,19.107,70,7,6,71,0.294274748451635,299.35,0.699969448161596,2.09,5.57979063202236,3
31578,262,559.867,37,3,17,47,0.594673073525579,177.75,0.534740382444156,13.41,3.56298239110417,5
31579,499,69.238,64,2,5,61,0.163674387788238,359.97,0.872198687435707,0.98,6.62618288413583,3
31596,474,470.023,53,9,10,43,0.624505002807329,153.81,0.285817902351565,14.36,3.71306568735064,1
31601,426,612.977,37,12,20,27,0.929239982968401,29.1,0.214038382546062,22.68,0.284766527788849,4
31610,170,730.001,35,4,21,30,0.915527544140672,50.02,0.199113897318725,21.67,0.795734317432024,6
31632,586,303.189,54,9,9,49,1.00166176089938,32.01,0.146544190858453,32.62,0.223443569918656,0
31633,93,374.263,37,2,15,43,0.704267811158496,121.34,0.370516185685839,12.39,3.63815322739187,3
31637,42,123.068,64,6,9,64,0.323553445925357,306.24,0.712665008447193,0.8,5.6267317983463,3
31639,345,1028.203,39,3,22,33,0.72309565579392,138.63,0.369820394750087,12.36,3.94365266478469,7
31648,247,863.893,44,1,23,41,0.638816925405128,173.09,0.361605822962028,12.01,3.84461254485484,8
31662,447,69.169,53,9,7,60,0.180929214105361,308.22,0.818663782180268,2.15,6.41045225886692,3
31672,290,42.557,59,8,4,71,0.344622481648155,308.7,0.649411450958429,3.42,5.66764816244842,2
31678,108,393.432,62,10,8,65,0.819679467260798,57.64,0.258392839777137,11.9,1.74644317704384,0
31686,87,130.416,65,10,7,64,0.545156835187075,194.25,0.499843140989121,13.19,3.747386095266,0
31687,158,418.858,43,9,19,39,0.700749949935909,112.24,0.244388101638913,11.7,1.94222038212144,4
31689,432,696.143,38,1,23,27,0.833862324958825,17.71,0.155463749662239,23.36,0.399418276483729,7
31694,426,271.199,53,1,8,46,0.929239982968401,29.1,0.214038382546062,22.68,0.284766527788849,1
31718,468,194.628,34,6,25,28,0.832058856571518,42.72,0.152796343716694,21.76,0.512066957847411,6
31721,167,680.941,50,4,20,40,0.892458054644603,47.92,0.134375160942273,22.92,0.532486304402135,5
31723,281,43.173,51,2,11,50,0.22854463199034,346.67,0.796536570057023,3.79,6.56177883629887,5
31727,578,57.697,70,2,5,70,0.92580841485969,71.51,0.238384763804582,13.36,1.71401260287673,0
31731,93,417.934,47,4,16,48,0.704267811158496,121.34,0.370516185685839,12.39,3.63815322739187,4
31732,39,18.856,64,7,9,71,0.906133587111178,84.07,0.144487661109697,13.41,1.94677567985886,0
31734,202,670.462,32,6,17,35,0.34020747354124,310.06,0.702674368076988,2.04,5.52321888243091,7
31742,395,175.539,53,7,11,49,0.897439336687778,82.4,0.200157565497618,11.24,1.95468556158209,1
31744,418,120.55,68,2,7,65,0.561226088078733,196.63,0.524786421603899,12.31,3.68109586135709,1
31753,505,100.683,46,4,17,38,0.134063270087272,304.84,0.834872421118618,2.5,6.50210894670437,8
31765,324,330.639,48,2,16,47,0.871211397507335,78.19,0.176316511642927,11.31,1.7638488792697,2
31782,401,194.959,37,5,22,32,0.749901332370433,126.48,0.257440848212433,10.75,1.68681637356121,6
31804,501,458.384,56,6,9,46,0.924611918738412,17.91,0.145321350413026,34.2,0.729659575093084,1
31806,65,821.634,41,11,21,40,0.641705307180252,97.49,0.191087812078792,13.02,1.92523380103971,7
31807,217,395.683,15,11,14,31,0.387977217694098,269.44,0.508525544162857,11.82,5.52568548011342,5
31820,352,214.344,56,1,15,50,0.682009542787043,128.11,0.321606378336154,13.39,3.80619485067352,2
31832,315,108.784,43,9,13,48,0.876900428491161,48.59,0.168167183708131,12.38,1.72722895151245,2
31838,339,706.298,34,11,23,29,0.347935306538694,332.7,0.730331187131579,2.43,5.52956095947391,9
31841,210,557.433,42,2,19,37,0.87686713335731,37.78,0.192927739474706,32.42,0.665779538768506,4
31847,259,186.078,63,3,7,62,0.855852390643453,27.05,0.121965652633479,32.16,0.10250305109051,0
31848,363,348.38,40,3,14,46,0.628149945225175,148.45,0.357252763795237,12.6,3.63716540588797,2
31859,207,19.153,64,3,8,64,0.942657158860126,9.2,0.208773542155336,33.25,0.732756450955344,0
31865,179,141.327,54,3,14,41,0.35104604535821,263.22,0.504635453987857,10.96,5.29149287768671,5
31870,595,168.523,70,7,5,63,0.814905390453987,76.86,0.170462811836107,13.15,1.83319935198112,0
31874,57,174.924,53,2,14,50,0.0880528977619699,361.52,0.857282704474414,1.19,6.64106639547785,7
31882,538,500.018,49,9,19,39,0.723431252937418,157.94,0.224892406509228,12.04,2.21186755136128,4
31888,212,791.526,42,7,15,45,0.836972813171313,37.94,0.156893079626385,22.48,0.416733791596542,4
31892,473,119.363,65,5,7,62,0.364146410529362,246.84,0.532461181013929,12.97,5.36015217572863,3
31906,458,898.878,45,8,20,30,0.491185970479713,263.05,0.563768835973378,11.67,5.396468145674,7
31932,180,226.761,35,5,26,30,0.376128004609664,298.07,0.500572597975213,12.71,5.0668171716656,8
31939,542,166.402,73,6,7,63,0.846705986714252,58.45,0.187753723965221,22.96,0.622413873513463,0
31942,146,79.974,45,6,22,36,0.937178323580157,59.06,0.19510099884799,23.02,0.502502659545214,6
31944,564,896.725,35,7,23,25,0.496887228895464,187.16,0.581259897768735,11.58,3.93543277097266,7
31952,340,326.202,55,1,10,51,0.000480316348181173,369.99,0.947780583207301,1.53,6.75804921120065,5
31954,169,347.712,51,1,10,49,0.947225319549459,41.27,0.144814565072669,22.41,0.12224984441607,1
31956,74,189.209,45,4,21,38,0.487468341064923,174.5,0.518266062253216,12.26,3.98120162735016,6
31969,138,627.893,52,8,14,45,0.12638058284263,339.81,0.833584653784486,1.7,6.62274324921044,5
31970,437,601.826,27,2,13,25,0.907128418041273,39.45,0.198326695951622,13.94,1.80221371826617,3
31971,533,429.768,60,3,11,50,0.23179126598395,357.91,0.899294142178151,2.36,6.6410377446479,5
31973,347,167.2,54,8,12,48,0.636633851291568,165.46,0.33509585753109,11.98,3.75301268665649,2
31976,402,78.89,64,4,8,63,0.319372203940157,299.76,0.552312793571415,11.96,5.3318539363647,3
31994,483,425.974,42,10,23,31,0.883159712536302,21.96,0.189214652583771,33.18,0.3827877654449,4
31996,367,61.333,56,2,9,64,0.0536911070728679,358.84,0.849300990088507,2.57,6.46224992822903,5
32014,496,133.235,40,7,19,33,0.183949561512874,325.73,0.818354186917212,0.81,5.95773312091633,8
32029,451,26.083,71,3,4,65,0.858885172806676,93.48,0.169359863396543,12.57,2.21663165847304,0
32031,519,824.459,42,8,18,37,0.841675802373057,21.94,0.173420439511949,21.86,0.264489494033768,4
32066,486,66.77,51,4,15,49,0.922569863531595,29.31,0.202457990456884,22.41,0.474662500994035,2
32074,357,610.698,37,1,25,31,0.880841732283982,53.06,0.141577189097791,12.65,1.82818901688235,6
32082,512,105.93,76,9,8,69,0.923588231197677,35.52,0.211351970088153,22.23,0.591855936192321,0
32088,31,532.633,51,5,18,36,0.135873845469611,327.65,0.849854893972557,0.19,6.61256121365472,8
32092,221,755.695,38,2,20,40,0.92333171146711,16.56,0.175914158362273,32.63,0.347596246239806,4
32095,476,45.831,56,4,11,66,0.855258295223728,53.72,0.191997515438567,13.23,2.15598472217223,1
32100,288,533.657,43,5,25,36,0.132660450896214,334.72,0.869599664281641,1.36,6.35350130201908,9
32104,78,580.524,45,2,15,49,0.695405665753619,93.1,0.294960920357009,12.73,2.03824928643949,4
32106,200,28.927,68,6,7,72,0.760169062982229,66.13,0.14280200422749,11.15,1.88184739241375,0
32128,207,89.177,48,5,11,47,0.942657158860126,9.2,0.208773542155336,33.25,0.732756450955344,1
32131,430,882.514,37,1,25,29,0.882510855751356,47.12,0.178884936648169,33.0,0.199959958169103,7
32141,563,632.57,44,6,18,39,0.747852555877111,180.5,0.41217810226834,12.53,4.05827292779923,6
32151,31,662.679,37,5,21,30,0.135873845469611,327.65,0.849854893972557,0.19,6.61256121365472,9
32159,571,91.659,43,4,24,37,0.939883784446953,55.17,0.107622380842499,11.08,1.6513056517935,6
32163,205,115.734,52,8,9,51,0.902130124884311,32.32,0.156826184733826,32.61,0.635927540995193,0
32165,542,764.706,42,2,17,38,0.846705986714252,58.45,0.187753723965221,22.96,0.622413873513463,4
32166,569,168.829,53,1,15,48,0.676227997097044,104.84,0.189216250607528,12.75,1.95240208793781,2
32172,315,137.533,38,10,24,32,0.876900428491161,48.59,0.168167183708131,12.38,1.72722895151245,6
32173,281,32.257,54,5,10,65,0.22854463199034,346.67,0.796536570057023,3.79,6.56177883629887,3
32196,265,190.197,38,5,21,24,0.815041479538129,21.99,0.197076345025236,22.7,0.586723244760154,6
32202,453,872.237,39,10,16,43,0.632809835196136,103.78,0.267839927451593,12.42,1.64097489010173,5
32217,250,89.221,73,9,5,73,0.680793306133277,163.78,0.369902832526371,12.1,3.89377068504356,0
32220,591,107.135,44,12,17,47,0.689186866220176,184.94,0.356226804297793,11.21,3.77169145503269,2
32221,573,471.734,51,3,12,45,0.768844583025794,137.02,0.256615954750042,12.88,1.73758066131032,2
32226,195,425.147,48,1,15,50,0.911736767598842,50.88,0.197103831746231,23.73,0.515048935591352,2
32234,469,931.073,41,7,24,37,0.828859553349725,23.26,0.163796136033351,23.32,0.41550533329238,7
32241,286,825.902,48,1,15,47,0.795221506189889,38.04,0.234330812754196,12.41,1.76598432908114,4
32262,300,468.802,56,9,8,48,0.333658668445552,249.6,0.581667180384154,11.97,5.56991409314788,3
32274,7,36.297,73,5,5,69,0.891368964122407,19.66,0.121698622519421,33.82,0.563344581341106,0
32284,285,666.13,50,2,15,45,0.232279642829207,240.39,0.528611328551834,13.64,5.37196885493045,5
32287,226,974.417,27,3,21,28,0.186149572483662,311.63,0.848319420467246,3.08,6.49964547248821,9
32289,51,157.702,49,4,11,49,0.357608767746237,327.31,0.720003166453106,2.14,5.57133070342282,5
32310,463,77.715,63,7,6,65,0.805863502994478,128.64,0.365458770135258,12.72,3.63607981518681,0
32320,72,116.98,53,7,12,49,0.93050642615775,63.06,0.182233072218898,21.94,0.701421662072115,1
32325,16,159.406,62,2,8,67,0.891805225528207,70.99,0.190796739094485,12.09,2.04436231688782,1
32340,375,131.613,46,2,18,45,0.871358239351454,18.56,0.14810869803999,33.36,0.535397148128127,2
32355,377,119.84,69,12,8,66,0.774832945259591,121.01,0.354640234781936,12.3,1.83257597897302,0
32370,301,90.677,56,1,11,49,0.0682134593053118,335.83,0.851623726197832,2.75,6.70456905619917,5
32374,61,227.367,29,2,24,27,0.622857214009508,136.4,0.386264144195469,12.83,3.96517734301487,7
32383,19,146.576,51,3,16,52,0.190480155100567,304.54,0.834215551432253,2.49,6.13115089852924,7
32385,86,87.14,67,1,5,63,0.068745292387409,388.09,0.859208209903733,1.87,6.45809637891799,3
32395,268,574.668,46,1,14,46,0.834221256658513,56.25,0.175884888251907,12.67,1.74818487278955,4
32408,76,897.207,39,7,22,34,0.53654204917947,200.45,0.488659502359786,10.9,3.74918091648326,7
32411,595,729.327,49,3,15,48,0.814905390453987,76.86,0.170462811836107,13.15,1.83319935198112,4
32418,328,403.606,33,3,12,28,0.4081567583178,325.43,0.634360392377946,1.55,5.22445882947675,6
32424,353,125.212,54,2,13,65,0.510702081165599,195.66,0.528199174170259,12.24,3.67224949978974,3
32440,444,36.939,72,4,10,65,0.906726697769263,49.43,0.203904506331474,12.61,1.96482052336091,1
32444,188,632.158,37,8,25,32,0.664352319111875,104.95,0.188509918860018,11.98,1.86276994322266,7
32447,287,364.614,52,9,11,48,0.895880438106457,15.31,0.206621765824689,32.33,0.289712813713345,1
32449,96,376.452,50,3,11,47,0.728608562175572,101.87,0.247413431434701,12.33,1.93788023052435,2
32451,115,56.372,48,6,18,38,0.993755709275839,48.15,0.229781335151385,21.64,0.612630702287929,2
32455,12,178.877,76,6,4,66,0.722113690243023,122.84,0.231177397426951,10.87,1.81995992415613,0
32458,380,617.327,42,7,16,39,0.312122763608146,307.66,0.732307927186275,1.03,5.38507015637039,7
32464,246,759.225,47,3,16,38,0.713918969032872,173.4,0.360191860366364,12.06,3.8450643489759,7
32484,523,26.141,71,2,5,65,0.544622249296507,179.03,0.602158356386989,12.72,3.79447986817902,1
32488,382,470.575,44,4,17,50,0.553200735036353,147.57,0.380170360407564,13.4,4.09761873268402,5
32493,91,97.877,52,5,11,45,0.243706565279675,308.29,0.67922143485506,1.36,5.56386851349401,5
32499,338,385.093,45,5,17,44,0.548170741579308,197.67,0.517320285969079,13.65,3.83355865887235,5
32515,448,619.48,47,7,16,49,0.666893297425262,104.13,0.266968529427666,11.66,1.80222544304371,4
32521,402,205.334,47,1,20,36,0.319372203940157,299.76,0.552312793571415,11.96,5.3318539363647,8
32536,32,440.656,47,11,16,47,0.91247321711409,51.72,0.190738827125763,32.61,0.456394358303362,2
32538,12,406.983,50,12,12,48,0.722113690243023,122.84,0.231177397426951,10.87,1.81995992415613,1
32539,137,411.409,29,10,23,28,0.867517282267721,31.35,0.17482678559512,34.63,0.405440225368359,4
32546,502,115.226,60,4,10,61,0.18203814844581,334.02,0.87467989736524,2.32,6.22537466868996,4
32547,538,578.757,36,1,24,28,0.723431252937418,157.94,0.224892406509228,12.04,2.21186755136128,8
32571,418,808.027,51,4,15,51,0.561226088078733,196.63,0.524786421603899,12.31,3.68109586135709,5
32582,205,102.195,53,6,11,50,0.902130124884311,32.32,0.156826184733826,32.61,0.635927540995193,1
32585,112,282.196,54,9,15,47,0.173461393506848,295.37,0.838365296569086,1.36,6.2495866946755,5
32595,265,47.703,69,1,6,65,0.815041479538129,21.99,0.197076345025236,22.7,0.586723244760154,0
32596,40,38.862,64,1,7,63,0.371219676336388,318.37,0.697380598516865,2.5,5.66049029673894,3
32599,405,180.3,39,3,14,47,0.804385410262087,0.0,0.20999003367398,32.87,0.530945721898126,2
32604,416,287.375,48,6,17,49,0.206125197143885,325.38,0.872986919691175,3.11,6.18284101419676,6
32608,486,77.423,55,6,19,41,0.922569863531595,29.31,0.202457990456884,22.41,0.474662500994035,2
32610,440,697.447,52,5,14,48,0.529948281666967,180.45,0.519533957919612,11.84,3.62503789833151,4
32617,175,381.21,36,10,23,28,0.884495800304377,68.65,0.143607128917934,13.0,1.40771264310221,6
32618,576,586.453,38,2,20,44,0.886210676591088,63.48,0.242690838112251,13.14,1.61098977957416,6
32630,221,260.63,57,6,11,61,0.92333171146711,16.56,0.175914158362273,32.63,0.347596246239806,0
32635,540,435.912,41,5,23,30,0.60427092981303,166.92,0.375075156895896,11.43,3.70932416965196,7
32638,134,92.525,31,9,23,29,0.800736426571039,79.44,0.26691587437232,12.45,1.74125393224048,6
32640,188,472.792,50,5,16,48,0.664352319111875,104.95,0.188509918860018,11.98,1.86276994322266,4
32650,416,68.899,67,9,10,65,0.206125197143885,325.38,0.872986919691175,3.11,6.18284101419676,3
32651,593,91.874,41,2,17,36,0.687422291133475,106.59,0.252109392755822,13.36,1.83164592147782,5
32659,109,63.652,47,1,14,47,0.0759058085092309,380.2,0.811014275383708,1.09,6.5561960902038,7
32675,240,645.694,40,7,16,37,0.403553561837403,284.76,0.53819014253131,13.52,5.49016455005469,6
32683,219,91.315,75,5,5,71,0.793618070818629,80.89,0.185396540627954,11.37,1.74651768230791,0
32684,426,594.668,37,5,23,26,0.929239982968401,29.1,0.214038382546062,22.68,0.284766527788849,6
32698,594,495.916,53,8,14,46,0.0365321382357348,353.8,0.816610165087213,2.67,6.92696580418704,5
32712,11,71.786,53,3,13,45,0.128211236750798,388.53,0.88474471530816,2.56,6.54980351949465,5
32718,462,640.752,41,12,22,28,0.801988529142578,62.54,0.206833142166331,12.31,2.01426804200593,7
32721,35,726.685,34,3,22,33,0.369140486893428,297.1,0.580328997133226,11.7,5.32678201350899,9
32730,555,195.704,72,2,6,66,0.591149870067161,196.95,0.508247306735789,9.89,3.75551059354038,1
32732,325,163.213,48,7,12,53,0.156703197960207,315.47,0.920391692277141,2.51,6.55979563564923,5
32738,532,210.492,67,7,9,69,0.966599767229977,23.37,0.110343143475608,31.75,0.351202406107019,0
32750,15,151.819,51,8,12,45,0.342084013961871,254.75,0.514069445019536,12.38,5.25215060160269,3
32751,163,818.415,51,8,15,43,0.92146610040012,83.15,0.136895835130548,11.78,1.63639091578037,4
32756,508,325.45,51,3,11,41,0.454537349330529,175.54,0.534435556009079,11.08,3.75692106691175,3
32759,299,143.142,49,8,13,46,0.549462079805016,191.08,0.520909889801118,12.79,3.82133479852838,2
